Setting logging level to DEBUG
2023-10-05 09:27:02.837+00:00 | main | DEBUG | Native | Looking in classpath from jdk.internal.loader.ClassLoaders$AppClassLoader@5bc2b487 for /com/sun/jna/linux-x86-64/libjnidispatch.so
2023-10-05 09:27:04.066+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/topology/physical_package_id
2023-10-05 09:27:04.066+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/topology/physical_package_id
2023-10-05 09:27:04.070+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cpu_capacity
2023-10-05 09:27:04.071+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/level
2023-10-05 09:27:04.071+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/level
2023-10-05 09:27:04.072+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/type
2023-10-05 09:27:04.073+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/type
2023-10-05 09:27:04.076+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/ways_of_associativity
2023-10-05 09:27:04.076+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/ways_of_associativity
2023-10-05 09:27:04.077+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/coherency_line_size
2023-10-05 09:27:04.078+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/coherency_line_size
2023-10-05 09:27:04.079+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/size
2023-10-05 09:27:04.079+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index2/size
2023-10-05 09:27:04.080+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/level
2023-10-05 09:27:04.080+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/level
2023-10-05 09:27:04.081+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/type
2023-10-05 09:27:04.082+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/type
2023-10-05 09:27:04.083+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/ways_of_associativity
2023-10-05 09:27:04.084+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/ways_of_associativity
2023-10-05 09:27:04.086+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/coherency_line_size
2023-10-05 09:27:04.086+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/coherency_line_size
2023-10-05 09:27:04.087+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/size
2023-10-05 09:27:04.089+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index0/size
2023-10-05 09:27:04.090+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/level
2023-10-05 09:27:04.091+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/level
2023-10-05 09:27:04.095+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/type
2023-10-05 09:27:04.095+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/type
2023-10-05 09:27:04.096+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/ways_of_associativity
2023-10-05 09:27:04.096+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/ways_of_associativity
2023-10-05 09:27:04.096+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/coherency_line_size
2023-10-05 09:27:04.096+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/coherency_line_size
2023-10-05 09:27:04.097+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/size
2023-10-05 09:27:04.097+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index3/size
2023-10-05 09:27:04.098+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/level
2023-10-05 09:27:04.098+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/level
2023-10-05 09:27:04.098+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/type
2023-10-05 09:27:04.098+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/type
2023-10-05 09:27:04.099+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/ways_of_associativity
2023-10-05 09:27:04.099+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/ways_of_associativity
2023-10-05 09:27:04.100+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/coherency_line_size
2023-10-05 09:27:04.100+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/coherency_line_size
2023-10-05 09:27:04.100+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/size
2023-10-05 09:27:04.101+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu11/cache/index1/size
2023-10-05 09:27:04.102+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/topology/core_id
2023-10-05 09:27:04.102+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/topology/core_id
2023-10-05 09:27:04.103+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/topology/physical_package_id
2023-10-05 09:27:04.103+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/topology/physical_package_id
2023-10-05 09:27:04.103+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cpu_capacity
2023-10-05 09:27:04.104+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/level
2023-10-05 09:27:04.104+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/level
2023-10-05 09:27:04.105+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/type
2023-10-05 09:27:04.105+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/type
2023-10-05 09:27:04.105+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/ways_of_associativity
2023-10-05 09:27:04.106+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/ways_of_associativity
2023-10-05 09:27:04.106+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/coherency_line_size
2023-10-05 09:27:04.109+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/coherency_line_size
2023-10-05 09:27:04.110+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/size
2023-10-05 09:27:04.110+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index2/size
2023-10-05 09:27:04.111+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/level
2023-10-05 09:27:04.111+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/level
2023-10-05 09:27:04.111+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/type
2023-10-05 09:27:04.112+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/type
2023-10-05 09:27:04.112+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/ways_of_associativity
2023-10-05 09:27:04.112+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/ways_of_associativity
2023-10-05 09:27:04.112+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/coherency_line_size
2023-10-05 09:27:04.113+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/coherency_line_size
2023-10-05 09:27:04.113+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/size
2023-10-05 09:27:04.113+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index0/size
2023-10-05 09:27:04.114+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/level
2023-10-05 09:27:04.114+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/level
2023-10-05 09:27:04.114+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/type
2023-10-05 09:27:04.115+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/type
2023-10-05 09:27:04.115+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/ways_of_associativity
2023-10-05 09:27:04.115+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/ways_of_associativity
2023-10-05 09:27:04.116+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/coherency_line_size
2023-10-05 09:27:04.116+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/coherency_line_size
2023-10-05 09:27:04.116+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/size
2023-10-05 09:27:04.117+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index3/size
2023-10-05 09:27:04.117+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/level
2023-10-05 09:27:04.117+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/level
2023-10-05 09:27:04.118+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/type
2023-10-05 09:27:04.118+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/type
2023-10-05 09:27:04.119+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/ways_of_associativity
2023-10-05 09:27:04.119+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/ways_of_associativity
2023-10-05 09:27:04.119+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/coherency_line_size
2023-10-05 09:27:04.120+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/coherency_line_size
2023-10-05 09:27:04.120+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/size
2023-10-05 09:27:04.120+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu2/cache/index1/size
2023-10-05 09:27:04.121+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/topology/core_id
2023-10-05 09:27:04.122+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/topology/core_id
2023-10-05 09:27:04.122+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/topology/physical_package_id
2023-10-05 09:27:04.122+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/topology/physical_package_id
2023-10-05 09:27:04.123+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cpu_capacity
2023-10-05 09:27:04.124+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/level
2023-10-05 09:27:04.124+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/level
2023-10-05 09:27:04.124+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/type
2023-10-05 09:27:04.124+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/type
2023-10-05 09:27:04.125+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/ways_of_associativity
2023-10-05 09:27:04.125+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/ways_of_associativity
2023-10-05 09:27:04.126+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/coherency_line_size
2023-10-05 09:27:04.126+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/coherency_line_size
2023-10-05 09:27:04.126+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/size
2023-10-05 09:27:04.127+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index2/size
2023-10-05 09:27:04.127+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/level
2023-10-05 09:27:04.128+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/level
2023-10-05 09:27:04.128+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/type
2023-10-05 09:27:04.128+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/type
2023-10-05 09:27:04.129+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/ways_of_associativity
2023-10-05 09:27:04.129+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/ways_of_associativity
2023-10-05 09:27:04.129+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/coherency_line_size
2023-10-05 09:27:04.129+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/coherency_line_size
2023-10-05 09:27:04.130+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/size
2023-10-05 09:27:04.130+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index0/size
2023-10-05 09:27:04.131+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/level
2023-10-05 09:27:04.131+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/level
2023-10-05 09:27:04.131+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/type
2023-10-05 09:27:04.132+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/type
2023-10-05 09:27:04.132+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/ways_of_associativity
2023-10-05 09:27:04.133+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/ways_of_associativity
2023-10-05 09:27:04.133+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/coherency_line_size
2023-10-05 09:27:04.134+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/coherency_line_size
2023-10-05 09:27:04.134+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/size
2023-10-05 09:27:04.134+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index3/size
2023-10-05 09:27:04.135+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/level
2023-10-05 09:27:04.135+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/level
2023-10-05 09:27:04.136+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/type
2023-10-05 09:27:04.136+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/type
2023-10-05 09:27:04.137+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/ways_of_associativity
2023-10-05 09:27:04.137+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/ways_of_associativity
2023-10-05 09:27:04.137+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/coherency_line_size
2023-10-05 09:27:04.138+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/coherency_line_size
2023-10-05 09:27:04.138+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/size
2023-10-05 09:27:04.139+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu3/cache/index1/size
2023-10-05 09:27:04.140+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/topology/core_id
2023-10-05 09:27:04.141+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/topology/core_id
2023-10-05 09:27:04.141+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/topology/physical_package_id
2023-10-05 09:27:04.141+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/topology/physical_package_id
2023-10-05 09:27:04.142+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cpu_capacity
2023-10-05 09:27:04.143+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/level
2023-10-05 09:27:04.143+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/level
2023-10-05 09:27:04.144+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/type
2023-10-05 09:27:04.144+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/type
2023-10-05 09:27:04.145+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/ways_of_associativity
2023-10-05 09:27:04.145+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/ways_of_associativity
2023-10-05 09:27:04.145+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/coherency_line_size
2023-10-05 09:27:04.146+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/coherency_line_size
2023-10-05 09:27:04.146+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/size
2023-10-05 09:27:04.147+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index2/size
2023-10-05 09:27:04.147+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/level
2023-10-05 09:27:04.148+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/level
2023-10-05 09:27:04.148+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/type
2023-10-05 09:27:04.149+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/type
2023-10-05 09:27:04.149+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/ways_of_associativity
2023-10-05 09:27:04.150+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/ways_of_associativity
2023-10-05 09:27:04.150+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/coherency_line_size
2023-10-05 09:27:04.150+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/coherency_line_size
2023-10-05 09:27:04.151+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/size
2023-10-05 09:27:04.151+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index0/size
2023-10-05 09:27:04.152+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/level
2023-10-05 09:27:04.152+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/level
2023-10-05 09:27:04.174+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/type
2023-10-05 09:27:04.175+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/type
2023-10-05 09:27:04.175+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/ways_of_associativity
2023-10-05 09:27:04.176+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/ways_of_associativity
2023-10-05 09:27:04.176+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/coherency_line_size
2023-10-05 09:27:04.176+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/coherency_line_size
2023-10-05 09:27:04.177+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/size
2023-10-05 09:27:04.177+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index3/size
2023-10-05 09:27:04.177+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/level
2023-10-05 09:27:04.178+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/level
2023-10-05 09:27:04.178+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/type
2023-10-05 09:27:04.179+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/type
2023-10-05 09:27:04.179+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/ways_of_associativity
2023-10-05 09:27:04.179+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/ways_of_associativity
2023-10-05 09:27:04.180+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/coherency_line_size
2023-10-05 09:27:04.180+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/coherency_line_size
2023-10-05 09:27:04.180+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/size
2023-10-05 09:27:04.180+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/size
2023-10-05 09:27:04.182+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/core_id
2023-10-05 09:27:04.182+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/core_id
2023-10-05 09:27:04.187+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/physical_package_id
2023-10-05 09:27:04.187+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/physical_package_id
2023-10-05 09:27:04.187+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cpu_capacity
2023-10-05 09:27:04.188+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/level
2023-10-05 09:27:04.189+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/level
2023-10-05 09:27:04.190+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/type
2023-10-05 09:27:04.190+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/type
2023-10-05 09:27:04.191+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/ways_of_associativity
2023-10-05 09:27:04.191+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/ways_of_associativity
2023-10-05 09:27:04.191+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/coherency_line_size
2023-10-05 09:27:04.191+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/coherency_line_size
2023-10-05 09:27:04.192+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/size
2023-10-05 09:27:04.192+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/size
2023-10-05 09:27:04.193+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/level
2023-10-05 09:27:04.193+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/level
2023-10-05 09:27:04.195+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/type
2023-10-05 09:27:04.195+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/type
2023-10-05 09:27:04.196+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/ways_of_associativity
2023-10-05 09:27:04.196+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/ways_of_associativity
2023-10-05 09:27:04.199+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/coherency_line_size
2023-10-05 09:27:04.200+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/coherency_line_size
2023-10-05 09:27:04.202+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/size
2023-10-05 09:27:04.203+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/size
2023-10-05 09:27:04.204+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/level
2023-10-05 09:27:04.204+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/level
2023-10-05 09:27:04.206+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/type
2023-10-05 09:27:04.207+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/type
2023-10-05 09:27:04.207+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/ways_of_associativity
2023-10-05 09:27:04.210+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/ways_of_associativity
