Setting logging level to DEBUG
2023-10-05 09:26:50.992+00:00 | main | DEBUG | Native | Looking in classpath from jdk.internal.loader.ClassLoaders$AppClassLoader@5bc2b487 for /com/sun/jna/linux-x86-64/libjnidispatch.so
2023-10-05 09:26:51.798+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/level
2023-10-05 09:26:51.798+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/type
2023-10-05 09:26:51.799+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/type
2023-10-05 09:26:51.799+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/ways_of_associativity
2023-10-05 09:26:51.799+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/ways_of_associativity
2023-10-05 09:26:51.799+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/coherency_line_size
2023-10-05 09:26:51.799+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/coherency_line_size
2023-10-05 09:26:51.799+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/size
2023-10-05 09:26:51.800+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu4/cache/index1/size
2023-10-05 09:26:51.800+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/core_id
2023-10-05 09:26:51.800+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/core_id
2023-10-05 09:26:51.801+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/physical_package_id
2023-10-05 09:26:51.801+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/topology/physical_package_id
2023-10-05 09:26:51.801+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cpu_capacity
2023-10-05 09:26:51.801+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/level
2023-10-05 09:26:51.802+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/level
2023-10-05 09:26:51.802+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/type
2023-10-05 09:26:51.802+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/type
2023-10-05 09:26:51.802+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/ways_of_associativity
2023-10-05 09:26:51.802+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/ways_of_associativity
2023-10-05 09:26:51.803+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/coherency_line_size
2023-10-05 09:26:51.803+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/coherency_line_size
2023-10-05 09:26:51.803+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/size
2023-10-05 09:26:51.803+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index2/size
2023-10-05 09:26:51.803+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/level
2023-10-05 09:26:51.803+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/level
2023-10-05 09:26:51.804+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/type
2023-10-05 09:26:51.804+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/type
2023-10-05 09:26:51.804+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/ways_of_associativity
2023-10-05 09:26:51.804+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/ways_of_associativity
2023-10-05 09:26:51.804+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/coherency_line_size
2023-10-05 09:26:51.805+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/coherency_line_size
2023-10-05 09:26:51.805+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/size
2023-10-05 09:26:51.805+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index0/size
2023-10-05 09:26:51.805+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/level
2023-10-05 09:26:51.806+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/level
2023-10-05 09:26:51.806+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/type
2023-10-05 09:26:51.806+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/type
2023-10-05 09:26:51.806+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/ways_of_associativity
2023-10-05 09:26:51.807+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/ways_of_associativity
2023-10-05 09:26:51.807+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/coherency_line_size
2023-10-05 09:26:51.807+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/coherency_line_size
2023-10-05 09:26:51.807+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/size
2023-10-05 09:26:51.807+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index3/size
2023-10-05 09:26:51.808+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/level
2023-10-05 09:26:51.808+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/level
2023-10-05 09:26:51.808+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/type
2023-10-05 09:26:51.808+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/type
2023-10-05 09:26:51.808+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/ways_of_associativity
2023-10-05 09:26:51.809+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/ways_of_associativity
2023-10-05 09:26:51.809+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/coherency_line_size
2023-10-05 09:26:51.809+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/coherency_line_size
2023-10-05 09:26:51.809+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/size
2023-10-05 09:26:51.809+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu5/cache/index1/size
2023-10-05 09:26:51.810+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/topology/core_id
2023-10-05 09:26:51.810+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/topology/core_id
2023-10-05 09:26:51.810+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/topology/physical_package_id
2023-10-05 09:26:51.810+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/topology/physical_package_id
2023-10-05 09:26:51.811+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cpu_capacity
2023-10-05 09:26:51.811+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/level
2023-10-05 09:26:51.811+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/level
2023-10-05 09:26:51.811+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/type
2023-10-05 09:26:51.812+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/type
2023-10-05 09:26:51.812+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/ways_of_associativity
2023-10-05 09:26:51.812+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/ways_of_associativity
2023-10-05 09:26:51.812+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/coherency_line_size
2023-10-05 09:26:51.812+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/coherency_line_size
2023-10-05 09:26:51.812+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/size
2023-10-05 09:26:51.813+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index2/size
2023-10-05 09:26:51.813+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/level
2023-10-05 09:26:51.813+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/level
2023-10-05 09:26:51.813+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/type
2023-10-05 09:26:51.813+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/type
2023-10-05 09:26:51.814+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/ways_of_associativity
2023-10-05 09:26:51.814+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/ways_of_associativity
2023-10-05 09:26:51.814+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/coherency_line_size
2023-10-05 09:26:51.814+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/coherency_line_size
2023-10-05 09:26:51.814+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/size
2023-10-05 09:26:51.814+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index0/size
2023-10-05 09:26:51.815+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/level
2023-10-05 09:26:51.815+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/level
2023-10-05 09:26:51.815+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/type
2023-10-05 09:26:51.815+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/type
2023-10-05 09:26:51.815+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/ways_of_associativity
2023-10-05 09:26:51.816+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/ways_of_associativity
2023-10-05 09:26:51.816+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/coherency_line_size
2023-10-05 09:26:51.816+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/coherency_line_size
2023-10-05 09:26:51.816+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/size
2023-10-05 09:26:51.816+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index3/size
2023-10-05 09:26:51.816+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/level
2023-10-05 09:26:51.817+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/level
2023-10-05 09:26:51.817+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/type
2023-10-05 09:26:51.817+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/type
2023-10-05 09:26:51.817+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/ways_of_associativity
2023-10-05 09:26:51.817+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/ways_of_associativity
2023-10-05 09:26:51.818+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/coherency_line_size
2023-10-05 09:26:51.818+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/coherency_line_size
2023-10-05 09:26:51.818+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/size
2023-10-05 09:26:51.818+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu6/cache/index1/size
2023-10-05 09:26:51.819+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/topology/core_id
2023-10-05 09:26:51.819+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/topology/core_id
2023-10-05 09:26:51.819+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/topology/physical_package_id
2023-10-05 09:26:51.819+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/topology/physical_package_id
2023-10-05 09:26:51.819+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cpu_capacity
2023-10-05 09:26:51.820+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/level
2023-10-05 09:26:51.820+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/level
2023-10-05 09:26:51.820+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/type
2023-10-05 09:26:51.820+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/type
2023-10-05 09:26:51.820+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/ways_of_associativity
2023-10-05 09:26:51.820+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/ways_of_associativity
2023-10-05 09:26:51.821+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/coherency_line_size
2023-10-05 09:26:51.821+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/coherency_line_size
2023-10-05 09:26:51.821+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/size
2023-10-05 09:26:51.821+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index2/size
2023-10-05 09:26:51.821+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/level
2023-10-05 09:26:51.821+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/level
2023-10-05 09:26:51.822+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/type
2023-10-05 09:26:51.822+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/type
2023-10-05 09:26:51.822+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/ways_of_associativity
2023-10-05 09:26:51.822+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/ways_of_associativity
2023-10-05 09:26:51.822+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/coherency_line_size
2023-10-05 09:26:51.822+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/coherency_line_size
2023-10-05 09:26:51.823+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/size
2023-10-05 09:26:51.823+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index0/size
2023-10-05 09:26:51.823+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/level
2023-10-05 09:26:51.823+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/level
2023-10-05 09:26:51.823+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/type
2023-10-05 09:26:51.824+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/type
2023-10-05 09:26:51.824+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/ways_of_associativity
2023-10-05 09:26:51.824+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/ways_of_associativity
2023-10-05 09:26:51.825+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/coherency_line_size
2023-10-05 09:26:51.825+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/coherency_line_size
2023-10-05 09:26:51.825+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/size
2023-10-05 09:26:51.825+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index3/size
2023-10-05 09:26:51.825+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/level
2023-10-05 09:26:51.825+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/level
2023-10-05 09:26:51.826+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/type
2023-10-05 09:26:51.826+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/type
2023-10-05 09:26:51.826+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/ways_of_associativity
2023-10-05 09:26:51.826+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/ways_of_associativity
2023-10-05 09:26:51.826+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/coherency_line_size
2023-10-05 09:26:51.826+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/coherency_line_size
2023-10-05 09:26:51.827+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/size
2023-10-05 09:26:51.827+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu7/cache/index1/size
2023-10-05 09:26:51.827+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/topology/core_id
2023-10-05 09:26:51.827+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/topology/core_id
2023-10-05 09:26:51.828+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/topology/physical_package_id
2023-10-05 09:26:51.828+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/topology/physical_package_id
2023-10-05 09:26:51.828+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cpu_capacity
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/level
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/level
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/type
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/type
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/ways_of_associativity
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/ways_of_associativity
2023-10-05 09:26:51.829+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/coherency_line_size
2023-10-05 09:26:51.830+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/coherency_line_size
2023-10-05 09:26:51.830+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/size
2023-10-05 09:26:51.830+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index2/size
2023-10-05 09:26:51.830+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/level
2023-10-05 09:26:51.830+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/level
2023-10-05 09:26:51.831+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/type
2023-10-05 09:26:51.831+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/type
2023-10-05 09:26:51.831+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/ways_of_associativity
2023-10-05 09:26:51.831+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/ways_of_associativity
2023-10-05 09:26:51.831+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/coherency_line_size
2023-10-05 09:26:51.831+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/coherency_line_size
2023-10-05 09:26:51.832+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/size
2023-10-05 09:26:51.832+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index0/size
2023-10-05 09:26:51.832+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/level
2023-10-05 09:26:51.832+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/level
2023-10-05 09:26:51.832+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/type
2023-10-05 09:26:51.833+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/type
2023-10-05 09:26:51.833+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/ways_of_associativity
2023-10-05 09:26:51.833+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/ways_of_associativity
2023-10-05 09:26:51.833+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/coherency_line_size
2023-10-05 09:26:51.833+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/coherency_line_size
2023-10-05 09:26:51.833+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/size
2023-10-05 09:26:51.834+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index3/size
2023-10-05 09:26:51.834+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/level
2023-10-05 09:26:51.834+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/level
2023-10-05 09:26:51.834+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/type
2023-10-05 09:26:51.834+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/type
2023-10-05 09:26:51.834+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/ways_of_associativity
2023-10-05 09:26:51.835+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/ways_of_associativity
2023-10-05 09:26:51.835+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/coherency_line_size
2023-10-05 09:26:51.835+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/coherency_line_size
2023-10-05 09:26:51.835+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/size
2023-10-05 09:26:51.835+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu8/cache/index1/size
2023-10-05 09:26:51.836+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/topology/core_id
2023-10-05 09:26:51.836+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/topology/core_id
2023-10-05 09:26:51.836+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/topology/physical_package_id
2023-10-05 09:26:51.836+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/topology/physical_package_id
2023-10-05 09:26:51.837+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cpu_capacity
2023-10-05 09:26:51.837+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/level
2023-10-05 09:26:51.837+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/level
2023-10-05 09:26:51.838+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/type
2023-10-05 09:26:51.838+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/type
2023-10-05 09:26:51.838+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/ways_of_associativity
2023-10-05 09:26:51.838+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/ways_of_associativity
2023-10-05 09:26:51.838+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/coherency_line_size
2023-10-05 09:26:51.839+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/coherency_line_size
2023-10-05 09:26:51.839+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/size
2023-10-05 09:26:51.839+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index2/size
2023-10-05 09:26:51.839+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index0/level
2023-10-05 09:26:51.839+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index0/level
2023-10-05 09:26:51.839+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index0/type
2023-10-05 09:26:51.840+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index0/type
2023-10-05 09:26:51.840+00:00 | main | DEBUG | FileUtil | Reading file /sys/devices/system/cpu/cpu9/cache/index0/ways_of_associativity
